PassengerId,Pclass,Sex,Age,Fare,Cabin,C,Q,S,Has_cabin,People_In_Cabin,Is_alone,Family_size,1,2,3,4,5
390,2,False,-0.9480658773541593,-0.4065770573479967,0,1,0,0,False,1,True,0,0,1,0,0,0
104,3,True,0.2796230269569404,-0.47390587917515087,0,0,0,1,False,1,True,0,1,0,0,0,0
197,3,True,-0.10402975564027823,-0.4921014439716458,0,0,1,0,False,1,True,0,1,0,0,0,0
281,3,True,2.73500083557914,-0.4921014439716458,0,0,1,0,False,1,True,0,1,0,0,0,0
491,3,True,-0.10402975564027823,-0.24626008536808489,0,0,0,1,False,1,False,1,1,0,0,0,0
788,3,True,-1.6386408860291528,-0.061964087717410646,0,0,1,0,False,1,False,5,0,0,0,1,0
335,1,False,-0.10402975564027823,2.0414327385971593,0,0,0,1,False,1,False,1,0,0,1,0,0
430,3,True,0.2028924704374967,-0.48606442844527054,5,0,0,1,True,1,True,0,1,0,0,0,0
163,3,True,-0.2574908686791657,-0.4915983593444479,0,0,0,1,False,1,True,0,1,0,0,0,0
294,3,False,-0.41095198171805314,-0.4699657203749366,0,0,0,1,False,1,True,0,0,1,0,0,0
612,3,True,-0.10402975564027823,-0.506187813533188,0,0,0,1,False,1,True,0,1,0,0,0,0
748,2,False,0.049431357398609224,-0.38645367226007926,0,0,0,1,False,1,True,0,0,1,0,0,0
232,3,True,-0.027299199120834505,-0.4915983593444479,0,0,0,1,False,1,True,0,1,0,0,0,0
879,3,True,-0.10402975564027823,-0.48916745442582743,0,0,0,1,False,1,True,0,1,0,0,0,0
135,2,True,-0.3342214251986094,-0.38645367226007926,0,0,0,1,False,1,True,0,1,0,0,0,0
480,3,False,-2.0990242251458153,-0.4007915841352204,0,0,0,1,False,1,False,1,0,1,0,0,0
342,1,False,-0.41095198171805314,4.644392599719279,3,0,0,1,True,4,False,5,0,1,0,0,0
220,2,True,0.049431357398609224,-0.4367621349798729,0,0,0,1,False,1,True,0,1,0,0,0,0
448,1,True,0.35635358347638413,-0.11378180431879803,0,0,0,1,False,1,True,0,1,0,0,0,0
851,3,True,-1.9455631121069277,-0.018698809778388194,0,0,0,1,False,1,False,6,0,0,0,1,0
189,3,True,0.8167369225930465,-0.3361452095402857,0,0,1,0,False,1,False,2,1,0,0,0,0
193,3,False,-0.7946047643152718,-0.49000458724548485,0,0,0,1,False,1,False,1,0,1,0,0,0
143,3,False,-0.41095198171805314,-0.32910202475951456,0,0,0,1,False,1,False,1,0,0,1,0,0
411,3,True,-0.10402975564027823,-0.48916745442582743,0,0,0,1,False,1,True,0,1,0,0,0,0
299,1,True,-0.10402975564027823,-0.03429443322152417,3,0,0,1,True,1,True,0,1,0,0,0,0
618,3,False,-0.2574908686791657,-0.3240711784875352,0,0,0,1,False,1,False,1,0,0,1,0,0
302,3,True,-0.10402975564027823,-0.18018897510892556,0,0,1,0,False,1,False,2,1,0,0,0,0
723,2,True,0.35635358347638413,-0.38645367226007926,0,0,0,1,False,1,True,0,1,0,0,0,0
465,3,True,-0.10402975564027823,-0.48606442844527054,0,0,0,1,False,1,True,0,1,0,0,0,0
399,2,True,-0.4876825382374969,-0.4367621349798729,0,0,0,1,False,1,True,0,0,0,0,0,1
680,1,True,0.5098146965152716,9.661740104981662,2,1,0,0,True,2,False,1,1,0,0,0,0
546,1,True,2.658270279059696,-0.12484966611715263,0,0,0,1,False,1,True,0,1,0,0,0,0
129,3,False,-0.10402975564027823,-0.19813299759182154,6,1,0,0,True,1,False,2,0,1,0,0,0
161,3,True,1.1236591486708214,-0.3240711784875352,0,0,0,1,False,1,False,1,1,0,0,0,0
357,1,False,-0.5644130947569406,0.458728501432453,5,0,0,1,True,2,False,1,0,1,0,0,0
124,2,False,0.24125774869721855,-0.38645367226007926,5,0,0,1,True,3,True,0,0,1,0,0,0
539,3,True,-0.10402975564027823,-0.35626859462820315,0,0,0,1,False,1,True,0,1,0,0,0,0
468,1,True,2.0444258269041464,-0.11378180431879803,0,0,0,1,False,1,True,0,1,0,0,0,0
169,1,True,-0.10402975564027823,-0.12635891999874643,0,0,0,1,False,1,True,0,1,0,0,0,0
630,3,True,-0.10402975564027823,-0.49243750450261403,0,0,1,0,False,1,True,0,1,0,0,0,0
101,3,False,-0.10402975564027823,-0.48916745442582743,0,0,0,1,False,1,True,0,0,1,0,0,0
475,3,False,-0.5644130947569406,-0.4500938776006182,0,0,0,1,False,1,True,0,0,1,0,0,0
616,2,False,-0.41095198171805314,0.6599623523116273,0,0,0,1,False,1,False,3,0,1,0,0,0
103,1,True,-0.6411436512763844,0.9072284465794127,4,0,0,1,True,2,False,1,1,0,0,0,0
106,3,True,-0.10402975564027823,-0.48916745442582743,0,0,0,1,False,1,True,0,1,0,0,0,0
646,1,True,1.4305813747485963,0.8959935606848286,4,1,0,0,True,2,False,1,1,0,0,0,0
597,2,False,-0.10402975564027823,0.01601402949826941,0,0,0,1,False,1,True,0,0,1,0,0,0
831,3,False,-1.1015269903930467,-0.3571902456652297,0,1,0,0,False,1,False,1,0,0,1,0,0
236,3,False,-0.10402975564027823,-0.49612612098922926,0,0,0,1,False,1,True,0,0,1,0,0,0
576,3,True,-0.7946047643152718,-0.35626859462820315,0,0,0,1,False,1,True,0,1,0,0,0,0
86,3,False,0.2796230269569404,-0.32910202475951456,0,0,0,1,False,1,False,3,0,0,1,0,0
366,3,True,0.049431357398609224,-0.5021631365156045,0,0,0,1,False,1,True,0,1,0,0,0,0
762,3,True,0.8934674791124902,-0.5046785596515942,0,0,0,1,False,1,True,0,1,0,0,0,0
577,2,False,0.35635358347638413,-0.38645367226007926,0,0,0,1,False,1,True,0,0,1,0,0,0
498,3,True,-0.10402975564027823,-0.34419456357545264,0,0,0,1,False,1,True,0,1,0,0,0,0
840,1,True,-0.10402975564027823,-0.05039314129185814,3,1,0,0,True,1,True,0,1,0,0,0,0
601,2,False,-0.41095198171805314,-0.1047262810292352,0,0,0,1,False,1,False,3,0,0,1,0,0
17,3,True,-2.0990242251458153,-0.061964087717410646,0,0,1,0,False,1,False,5,0,0,0,1,0
713,1,True,1.4305813747485963,0.39835834616870064,3,0,0,1,True,2,False,1,1,0,0,0,0
47,3,True,-0.10402975564027823,-0.3361452095402857,0,0,1,0,False,1,False,1,1,0,0,0,0
536,2,False,-1.7153714425485966,-0.11981881984517327,0,0,0,1,False,1,False,2,0,1,0,0,0
775,2,False,1.8909647138652588,-0.18521982138090493,0,0,0,1,False,1,False,4,0,0,1,0,0
345,2,True,0.5098146965152716,-0.38645367226007926,0,0,0,1,False,1,True,0,1,0,0,0,0
130,3,True,1.2003897051902652,-0.5076970674147818,0,0,0,1,False,1,True,0,1,0,0,0,0
270,1,False,0.4330841399958279,2.0813434482420257,3,0,0,1,True,1,True,0,0,1,0,0,0
441,2,False,1.2003897051902652,-0.11981881984517327,0,0,0,1,False,1,False,2,0,0,1,0,0
726,3,True,-0.7178742077958281,-0.4737388550789211,0,0,0,1,False,1,True,0,1,0,0,0,0
95,3,True,2.2746174964624775,-0.5021631365156045,0,0,0,1,False,1,True,0,1,0,0,0,0
469,3,True,-0.10402975564027823,-0.49260452859884374,0,0,1,0,False,1,True,0,1,0,0,0,0
594,3,False,-0.10402975564027823,-0.4921014439716458,0,0,1,0,False,1,False,2,0,1,0,0,0
777,3,True,-0.10402975564027823,-0.4921014439716458,6,0,1,0,True,1,True,0,1,0,0,0,0
514,1,False,1.8909647138652588,0.5472713958192896,0,1,0,0,False,1,False,1,0,0,1,0,0
774,3,True,-0.10402975564027823,-0.5026662211428025,0,1,0,0,False,1,True,0,1,0,0,0,0
196,1,False,2.1978869399430336,2.3004368033867273,2,1,0,0,True,1,True,0,0,1,0,0,0
644,3,True,-0.10402975564027823,0.48882906084695993,0,0,0,1,False,1,True,0,1,0,0,0,0
333,1,True,0.6632758095541591,2.4401273056515236,3,0,0,1,True,1,False,1,1,0,0,0,0
243,2,True,-0.027299199120834505,-0.4367621349798729,0,0,0,1,False,1,True,0,1,0,0,0,0
80,3,False,0.049431357398609224,-0.3970184494312359,0,0,0,1,False,1,True,0,0,1,0,0,0
44,2,False,-2.0222936686263715,0.18865657484453066,0,1,0,0,False,1,False,3,0,1,0,0,0
21,2,True,0.4330841399958279,-0.12484966611715263,0,0,0,1,False,1,True,0,1,0,0,0,0
206,3,False,-2.0990242251458153,-0.4375167619206698,7,0,0,1,True,4,False,1,0,1,0,0,0
722,3,True,-0.9480658773541593,-0.5061032953158188,0,0,0,1,False,1,False,1,1,0,0,0,0
207,3,True,0.2028924704374967,-0.32910202475951456,0,0,0,1,False,1,False,1,1,0,0,0,0
785,3,True,-0.3342214251986094,-0.506187813533188,0,0,0,1,False,1,True,0,1,0,0,0,0
92,3,True,-0.7178742077958281,-0.49000458724548485,0,0,0,1,False,1,True,0,1,0,0,0,0
293,2,True,0.5098146965152716,-0.38896909539606894,4,1,0,0,True,3,True,0,1,0,0,0,0
151,2,True,1.6607730443069275,-0.3960122801768401,0,0,0,1,False,1,True,0,0,0,0,0,1
705,3,True,-0.2574908686791657,-0.49000458724548485,0,0,0,1,False,1,False,1,1,0,0,0,0
83,3,False,-0.10402975564027823,-0.49134681703084887,0,0,1,0,False,1,True,0,0,1,0,0,0
88,3,True,-0.10402975564027823,-0.48606442844527054,0,0,0,1,False,1,True,0,1,0,0,0,0
142,3,False,-0.5644130947569406,-0.4921014439716458,0,0,0,1,False,1,True,0,0,1,0,0,0
257,1,False,-0.10402975564027823,0.945714420560055,0,1,0,0,False,1,True,0,0,0,1,0,0
695,1,True,2.3513480529819213,-0.11378180431879803,0,0,0,1,False,1,True,0,0,0,0,0,1
340,1,True,1.2003897051902652,0.066322492218063,8,0,0,1,True,1,True,0,1,0,0,0,0
874,3,True,1.3538508182291527,-0.466947212611749,0,0,0,1,False,1,True,0,0,0,0,0,1
631,1,True,3.8859591833707956,-0.044356125765482896,1,0,0,1,True,1,True,0,1,0,0,0,0
40,3,False,-1.1782575469124905,-0.42183662026016444,0,1,0,0,False,1,False,1,0,1,0,0,0
573,1,True,0.5098146965152716,-0.11705185439558463,5,0,0,1,True,2,True,0,1,0,0,0,0
802,2,False,0.12616191391805295,-0.11981881984517327,0,0,0,1,False,1,False,2,0,0,1,0,0
85,2,False,-0.9480658773541593,-0.4367621349798729,0,0,0,1,False,1,True,0,0,1,0,0,0
231,1,False,0.4330841399958279,1.0317418918109018,3,0,0,1,True,2,False,1,0,0,1,0,0
547,2,False,-0.7946047643152718,-0.12484966611715263,0,0,0,1,False,1,False,1,0,0,1,0,0
757,3,True,-0.10402975564027823,-0.49117979293461916,0,0,0,1,False,1,True,0,1,0,0,0,0
863,1,False,1.4305813747485963,-0.12627440178137717,4,0,0,1,True,2,True,0,0,0,1,0,0
855,2,False,1.1236591486708214,-0.12484966611715263,0,0,0,1,False,1,False,1,0,0,1,0,0
315,2,True,1.0469285921513778,-0.11981881984517327,0,0,0,1,False,1,False,2,1,0,0,0,0
393,3,True,-0.10402975564027823,-0.4885798515812602,0,0,0,1,False,1,False,2,1,0,0,0,0
815,3,True,0.0877966356583311,-0.48606442844527054,0,0,0,1,False,1,True,0,1,0,0,0,0
452,3,True,-0.10402975564027823,-0.24626008536808489,0,0,0,1,False,1,False,1,1,0,0,0,0
556,1,True,2.5048091660208085,-0.11378180431879803,0,0,0,1,False,1,True,0,1,0,0,0,0
484,3,False,2.5815397225402523,-0.45512472387259756,0,0,0,1,False,1,True,0,0,0,1,0,0
173,3,False,-2.175754781665259,-0.42401799520369476,0,0,0,1,False,1,False,2,0,1,0,0,0
198,3,True,0.970198035631934,-0.47893672544713023,0,0,0,1,False,1,False,1,1,0,0,0,0
622,1,True,0.970198035631934,0.4095107261844245,4,0,0,1,True,1,False,1,1,0,0,0,0
839,3,True,0.2028924704374967,0.48882906084695993,0,0,0,1,False,1,True,0,1,0,0,0,0
450,1,True,1.7375036008263713,-0.03429443322152417,3,0,0,1,True,1,True,0,0,0,0,0,1
362,2,True,-0.027299199120834505,-0.09022134505786429,0,1,0,0,False,1,False,1,0,0,0,0,1
202,3,True,-0.10402975564027823,0.7515237544616515,0,0,0,1,False,1,False,10,1,0,0,0,0
141,3,False,-0.10402975564027823,-0.34126057402963433,0,1,0,0,False,1,False,2,0,0,1,0,0
313,2,False,-0.2574908686791657,-0.12484966611715263,0,0,0,1,False,1,False,2,0,0,1,0,0
49,3,True,-0.10402975564027823,-0.21179878840502625,0,1,0,0,False,1,False,2,1,0,0,0,0
369,3,False,-0.10402975564027823,-0.4921014439716458,0,0,1,0,False,1,True,0,0,1,0,0,0
768,3,False,0.0877966356583311,-0.4921014439716458,0,0,1,0,False,1,True,0,0,1,0,0,0
97,1,True,3.195384174695802,0.04930213311070249,1,1,0,0,True,1,True,0,1,0,0,0,0
783,1,True,-0.027299199120834505,-0.044356125765482896,4,0,0,1,True,1,True,0,1,0,0,0,0
242,3,False,-0.10402975564027823,-0.3361452095402857,0,0,1,0,False,1,False,1,0,1,0,0,0
29,3,False,-0.10402975564027823,-0.48950150261828684,0,0,1,0,False,1,True,0,0,1,0,0,0
233,2,True,2.2746174964624775,-0.37639197971612054,0,0,0,1,False,1,True,0,1,0,0,0,0
443,3,True,-0.3342214251986094,-0.4915983593444479,0,0,0,1,False,1,False,1,1,0,0,0,0
787,3,False,-0.8713353208347155,-0.4972168084609944,0,0,0,1,False,1,True,0,0,1,0,0,0
61,3,True,-0.5644130947569406,-0.5025817029254332,0,1,0,0,False,1,True,0,1,0,0,0,0
13,3,True,-0.7178742077958281,-0.48606442844527054,0,0,0,1,False,1,True,0,1,0,0,0,0
736,3,True,-0.06566447738055638,-0.3240711784875352,0,0,0,1,False,1,True,0,1,0,0,0,0
866,2,False,0.970198035631934,-0.38645367226007926,0,0,0,1,False,1,True,0,0,0,1,0,0
22,2,True,0.35635358347638413,-0.38645367226007926,4,0,0,1,True,1,True,0,1,0,0,0,0
593,3,True,1.3538508182291527,-0.5021631365156045,0,0,0,1,False,1,True,0,1,0,0,0,0
174,3,True,-0.6411436512763844,-0.4885798515812602,0,0,0,1,False,1,True,0,1,0,0,0,0
39,3,False,-0.8713353208347155,-0.2858367468204921,0,0,0,1,False,1,False,2,0,0,0,0,1
670,1,False,-0.10402975564027823,0.39835834616870064,3,0,0,1,True,2,False,1,0,0,1,0,0
470,3,False,-2.2524853381847025,-0.26051549136436564,0,1,0,0,False,1,False,3,0,1,0,0,0
273,2,False,0.8934674791124902,-0.2556516691886159,0,0,0,1,False,1,False,1,0,0,1,0,0
350,3,True,0.970198035631934,-0.4737388550789211,0,0,0,1,False,1,True,0,1,0,0,0,0
650,3,False,-0.4876825382374969,-0.49612612098922926,0,0,0,1,False,1,True,0,0,1,0,0,0
70,3,True,-0.2574908686791657,-0.4737388550789211,0,0,0,1,False,1,False,2,1,0,0,0,0
673,2,True,3.1186536181763582,-0.4367621349798729,0,0,0,1,False,1,True,0,1,0,0,0,0
246,1,True,1.1236591486708214,1.1630469795095633,3,0,1,0,True,2,False,2,0,0,0,0,1
708,1,True,0.970198035631934,-0.11906419290437634,5,0,0,1,True,2,True,0,1,0,0,0,0
330,1,False,-1.024796433873603,0.5186800902863765,2,1,0,0,True,2,False,1,0,1,0,0,0
387,3,True,-2.175754781665259,0.29572908222032174,0,0,0,1,False,1,False,7,0,0,0,1,0
854,1,False,-1.024796433873603,0.14480369406094096,4,0,0,1,True,1,False,1,0,1,0,0,0
303,3,True,-0.7946047643152718,-0.6480576784030059,0,0,0,1,False,1,True,0,1,0,0,0,0
734,2,True,-0.4876825382374969,-0.38645367226007926,0,0,0,1,False,1,True,0,1,0,0,0,0
693,3,True,-0.10402975564027823,0.48882906084695993,0,0,0,1,False,1,True,0,1,0,0,0,0
131,3,True,0.2796230269569404,-0.48916745442582743,0,1,0,0,False,1,True,0,1,0,0,0,0
584,1,True,0.5098146965152716,0.15939314824968112,1,1,0,0,True,1,True,0,1,0,0,0,0
507,2,False,0.2796230269569404,-0.12484966611715263,0,0,0,1,False,1,False,2,0,0,1,0,0
347,2,False,0.8167369225930465,-0.38645367226007926,0,0,0,1,False,1,True,0,0,1,0,0,0
187,3,False,-0.10402975564027823,-0.3361452095402857,0,0,1,0,False,1,False,1,0,0,1,0,0
356,3,True,-0.10402975564027823,-0.4568855200677903,0,0,0,1,False,1,True,0,0,0,0,0,1
669,3,True,1.0469285921513778,-0.48606442844527054,0,0,0,1,False,1,True,0,1,0,0,0,0
439,1,True,2.658270279059696,4.644392599719279,3,0,0,1,True,4,False,5,1,0,0,0,0
702,1,True,0.4330841399958279,-0.11906419290437634,5,0,0,1,True,2,True,0,1,0,0,0,0
138,1,True,0.5865452530347154,0.4204940697654099,3,0,0,1,True,2,False,1,1,0,0,0,0
529,3,True,0.7400063660736028,-0.4885798515812602,0,0,0,1,False,1,True,0,1,0,0,0,0
324,2,False,-0.5644130947569406,-0.06447951085340033,0,0,0,1,False,1,False,2,0,0,1,0,0
665,3,True,-0.7178742077958281,-0.4885798515812602,0,0,0,1,False,1,False,1,1,0,0,0,0
604,3,True,1.1236591486708214,-0.48606442844527054,0,0,0,1,False,1,True,0,1,0,0,0,0
454,1,True,1.50731193126804,1.1450204511478068,3,1,0,0,True,2,False,1,1,0,0,0,0
770,3,True,0.2028924704374967,-0.47977587060529636,0,0,0,1,False,1,True,0,1,0,0,0,0
416,3,False,-0.10402975564027823,-0.48606442844527054,0,0,0,1,False,1,True,0,0,0,1,0,0
755,2,False,1.4305813747485963,0.6599623523116273,0,0,0,1,False,1,False,3,0,0,1,0,0
614,3,True,-0.10402975564027823,-0.4921014439716458,0,0,1,0,False,1,True,0,1,0,0,0,0
205,3,True,-0.8713353208347155,-0.48606442844527054,0,0,0,1,False,1,True,0,1,0,0,0,0
530,2,True,-0.4876825382374969,-0.41663874989195543,0,0,0,1,False,1,False,3,1,0,0,0,0
691,1,True,0.12616191391805295,0.4989752716082878,2,0,0,1,True,2,False,1,1,0,0,0,0
328,2,False,0.5098146965152716,-0.38645367226007926,4,0,0,1,True,3,True,0,0,0,1,0,0
533,3,True,-0.9480658773541593,-0.5025817029254332,0,1,0,0,False,1,False,2,1,0,0,0,0
368,3,False,-0.10402975564027823,-0.5025817029254332,0,1,0,0,False,1,True,0,0,0,1,0,0
401,3,True,0.7400063660736028,-0.4885798515812602,0,0,0,1,False,1,True,0,1,0,0,0,0
876,3,False,-1.1015269903930467,-0.5026662211428025,0,1,0,0,False,1,True,0,0,1,0,0,0
42,2,False,-0.18076031215972196,-0.2254665915567398,0,0,0,1,False,1,False,1,0,0,1,0,0
352,1,True,-0.10402975564027823,0.05626079967410428,3,0,0,1,True,1,True,0,1,0,0,0,0
200,2,False,-0.41095198171805314,-0.38645367226007926,0,0,0,1,False,1,True,0,0,1,0,0,0
716,3,True,-0.7946047643152718,-0.4941137824804376,6,0,0,1,True,2,True,0,1,0,0,0,0
753,3,True,0.2796230269569404,-0.4568855200677903,0,0,0,1,False,1,True,0,0,0,0,0,1
582,1,False,0.7400063660736028,1.5832896673160692,3,1,0,0,True,2,False,2,0,0,1,0,0
224,3,True,-0.10402975564027823,-0.48916745442582743,0,0,0,1,False,1,True,0,1,0,0,0,0
481,3,True,-1.5619103295097092,0.29572908222032174,0,0,0,1,False,1,False,7,0,0,0,1,0
859,3,False,-0.41095198171805314,-0.26051549136436564,0,1,0,0,False,1,False,3,0,0,1,0,0
515,3,True,-0.41095198171805314,-0.4972168084609944,0,0,0,1,False,1,True,0,1,0,0,0,0
370,1,False,-0.41095198171805314,0.7464929081896722,2,1,0,0,True,2,True,0,0,0,0,0,1
642,1,False,-0.41095198171805314,0.7464929081896722,2,1,0,0,True,2,True,0,0,0,0,0,1
183,3,True,-1.5619103295097092,-0.016434928955997467,0,0,0,1,False,1,False,6,0,0,0,1,0
543,3,False,-1.4084492164708216,-0.018698809778388194,0,0,0,1,False,1,False,6,0,1,0,0,0
186,1,True,-0.10402975564027823,0.3581115759928658,1,0,0,1,True,1,True,0,1,0,0,0,0
532,3,True,-0.10402975564027823,-0.5025817029254332,0,1,0,0,False,1,True,0,1,0,0,0,0
133,3,False,1.3538508182291527,-0.35626859462820315,0,0,0,1,False,1,False,1,0,0,1,0,0
550,2,True,-1.6386408860291528,0.09147672357795979,0,0,0,1,False,1,False,2,0,0,0,1,0
235,2,True,-0.41095198171805314,-0.4367621349798729,0,0,0,1,False,1,True,0,1,0,0,0,0
486,3,False,-0.10402975564027823,-0.135581467384539,0,0,0,1,False,1,False,4,0,1,0,0,0
703,3,False,-0.8713353208347155,-0.3571902456652297,0,1,0,0,False,1,False,1,0,1,0,0,0
20,3,False,-0.10402975564027823,-0.5026662211428025,0,1,0,0,False,1,True,0,0,0,1,0,0
408,2,True,-2.0222936686263715,-0.270744208004554,0,0,0,1,False,1,False,2,0,0,0,1,0
857,1,False,1.2003897051902652,2.669618413871152,0,0,0,1,False,1,False,2,0,0,1,0,0
561,3,True,-0.10402975564027823,-0.4921014439716458,0,0,1,0,False,1,True,0,1,0,0,0,0
608,1,True,-0.18076031215972196,-0.03429443322152417,0,0,0,1,False,1,True,0,1,0,0,0,0
404,3,True,-0.10402975564027823,-0.32910202475951456,0,0,0,1,False,1,False,1,1,0,0,0,0
814,3,False,-1.7921019990680402,-0.018698809778388194,0,0,0,1,False,1,False,6,0,1,0,0,0
451,2,True,0.5098146965152716,-0.08963374221329712,0,0,0,1,False,1,False,3,1,0,0,0,0
779,3,True,-0.10402975564027823,-0.49235298628524476,0,0,1,0,False,1,True,0,1,0,0,0,0
117,3,True,3.1570188964360804,-0.4921014439716458,0,0,1,0,False,1,True,0,1,0,0,0,0
149,2,True,0.5481799747749935,-0.12484966611715263,6,0,0,1,True,3,False,2,1,0,0,0,0
557,1,False,1.4305813747485963,0.1488283710785245,1,1,0,0,True,1,False,1,0,0,0,0,1
791,3,True,-0.10402975564027823,-0.4921014439716458,0,0,1,0,False,1,True,0,1,0,0,0,0
247,3,False,-0.3342214251986094,-0.4915983593444479,0,0,0,1,False,1,True,0,0,1,0,0,0
218,2,True,0.970198035631934,-0.1047262810292352,0,0,0,1,False,1,False,1,1,0,0,0,0
112,3,False,-1.1398922686527686,-0.3571902456652297,0,1,0,0,False,1,False,1,0,1,0,0,0
782,1,False,-0.9480658773541593,0.4989752716082878,2,0,0,1,True,2,False,1,0,0,1,0,0
38,3,True,-0.6411436512763844,-0.48606442844527054,0,0,0,1,False,1,True,0,1,0,0,0,0
367,1,False,2.3513480529819213,0.866227049462781,4,1,0,0,True,1,False,1,0,0,1,0,0
119,1,True,-0.41095198171805314,4.332898697266388,2,1,0,0,True,2,False,1,1,0,0,0,0
234,3,False,-1.868832555587484,-0.016434928955997467,0,0,0,1,False,1,False,6,0,1,0,0,0
701,1,False,-0.8713353208347155,3.9305155137254086,3,1,0,0,True,1,False,1,0,0,1,0,0
24,1,True,-0.10402975564027823,0.066322492218063,1,0,0,1,True,1,True,0,1,0,0,0,0
259,1,False,0.4330841399958279,9.661740104981662,0,1,0,0,False,1,True,0,0,1,0,0,0
310,1,False,0.049431357398609224,0.4975505359440633,5,1,0,0,True,1,True,0,0,1,0,0,0
603,1,True,-0.10402975564027823,0.20517384932469326,0,0,0,1,False,1,True,0,1,0,0,0,0
541,1,False,0.5098146965152716,0.7807026628391319,2,0,0,1,True,2,False,2,0,1,0,0,0
378,1,True,-0.18076031215972196,3.6080382676915317,3,1,0,0,True,1,False,2,1,0,0,0,0
419,2,True,0.049431357398609224,-0.38645367226007926,0,0,0,1,False,1,True,0,1,0,0,0,0
548,2,True,-0.10402975564027823,-0.36909725262175047,0,1,0,0,False,1,True,0,0,0,0,0,1
836,1,False,0.7400063660736028,1.0253688157535583,5,1,0,0,True,1,False,2,0,1,0,0,0
208,3,True,-0.2574908686791657,-0.2699895810637571,0,1,0,0,False,1,True,0,1,0,0,0,0
144,3,True,-0.7946047643152718,-0.5122248290595632,0,0,1,0,False,1,True,0,1,0,0,0,0
82,3,True,-0.027299199120834505,-0.4568855200677903,0,0,0,1,False,1,True,0,1,0,0,0,0
570,3,True,0.2028924704374967,-0.49000458724548485,0,0,0,1,False,1,True,0,1,0,0,0,0
810,1,False,0.2796230269569404,0.4204940697654099,5,0,0,1,True,2,False,1,0,0,1,0,0
122,3,True,-0.10402975564027823,-0.48606442844527054,0,0,0,1,False,1,True,0,1,0,0,0,0
455,3,True,-0.10402975564027823,-0.48606442844527054,0,0,0,1,False,1,True,0,1,0,0,0,0
495,3,True,-0.6411436512763844,-0.48606442844527054,0,0,0,1,False,1,True,0,1,0,0,0,0
27,3,True,-0.10402975564027823,-0.5026662211428025,0,1,0,0,False,1,True,0,1,0,0,0,0
501,3,True,-0.9480658773541593,-0.4737388550789211,0,0,0,1,False,1,True,0,1,0,0,0,0
397,3,False,0.12616191391805295,-0.49000458724548485,0,0,0,1,False,1,True,0,0,1,0,0,0
760,1,False,0.2796230269569404,1.0926151317018522,2,0,0,1,True,2,True,0,0,0,0,0,1
517,2,False,0.35635358347638413,-0.4367621349798729,6,0,0,1,True,3,True,0,0,0,1,0,0
590,3,True,-0.10402975564027823,-0.48606442844527054,0,0,0,1,False,1,True,0,1,0,0,0,0
811,3,True,-0.2574908686791657,-0.4893344785220572,0,0,0,1,False,1,True,0,1,0,0,0,0
648,1,True,2.0444258269041464,0.066322492218063,1,1,0,0,True,1,True,0,0,0,0,0,1
319,1,False,0.12616191391805295,2.669618413871152,3,0,0,1,True,1,False,2,0,1,0,0,0
436,1,False,-1.1782575469124905,1.7667485321470864,2,0,0,1,True,4,False,3,0,1,0,0,0
219,1,False,0.2028924704374967,0.8871895797088647,4,1,0,0,True,1,True,0,0,1,0,0,0
336,3,True,-0.10402975564027823,-0.48916745442582743,0,0,0,1,False,1,True,0,1,0,0,0,0
881,2,False,-0.3342214251986094,-0.12484966611715263,0,0,0,1,False,1,False,1,0,0,1,0,0
297,3,True,-0.449317259977775,-0.5025817029254332,0,1,0,0,False,1,True,0,1,0,0,0,0
668,3,True,-0.10402975564027823,-0.4915983593444479,0,0,0,1,False,1,True,0,1,0,0,0,0
706,2,True,0.7400063660736028,-0.12484966611715263,0,0,0,1,False,1,True,0,1,0,0,0,0
828,2,True,-2.175754781665259,0.09659208806730835,0,1,0,0,False,1,False,2,0,0,0,1,0
285,1,True,-0.10402975564027823,-0.12484966611715263,1,0,0,1,True,1,True,0,1,0,0,0,0
23,3,False,-1.1015269903930467,-0.48648299485509927,0,0,1,0,False,1,True,0,0,1,0,0,0
228,3,True,-0.6795089295361062,-0.5021631365156045,0,0,0,1,False,1,True,0,1,0,0,0,0
3,3,False,-0.2574908686791657,-0.4885798515812602,0,0,0,1,False,1,True,0,0,1,0,0,0
446,1,True,-1.9455631121069277,0.9992084151392658,1,0,0,1,True,1,False,2,0,0,0,1,0
549,3,True,0.2796230269569404,-0.23502519947350062,0,0,0,1,False,1,False,2,1,0,0,0,0
30,3,True,-0.10402975564027823,-0.48916745442582743,0,0,0,1,False,1,True,0,1,0,0,0,0
499,1,False,-0.3342214251986094,2.4016413316708816,3,0,0,1,True,3,False,3,0,0,1,0,0
458,1,False,-0.10402975564027823,0.39559138071911193,4,0,0,1,True,1,False,1,0,0,1,0,0
6,3,True,-0.10402975564027823,-0.47784805031387384,0,0,1,0,False,1,True,0,1,0,0,0,0
735,2,True,-0.4876825382374969,-0.38645367226007926,0,0,0,1,False,1,True,0,1,0,0,0,0
282,3,True,-0.10402975564027823,-0.49000458724548485,0,0,0,1,False,1,True,0,1,0,0,0,0
33,3,False,-0.10402975564027823,-0.4921014439716458,0,0,1,0,False,1,True,0,0,1,0,0,0
422,3,True,-0.6411436512763844,-0.49243750450261403,0,0,1,0,False,1,True,0,1,0,0,0,0
